titulo,tipo,artista,fecha-lanzamiento,generos,id
La Única,Album,Gilda,1993,"latin, cumbia",a9946641-1870-4d5d-9529-fa51adaf194a
Pura sangre,Album,Bronco,1993,"ballad, latin, cumbia, norteño",ba685153-b6ca-46a7-987c-1a181f82b7a4
Chispeante!,Album,La Sonora Dinamita,1993,"latin, cumbia",ee2e9413-1818-466e-a075-7b49f6fbeb53
Voces Caribes,Album,Francisco Zumaqué,1993,"pop, ballad, latin, cumbia",
Cumbia cumbia 2: La epoca dorada de cumbias colombianas,Album,Various Artists,1993,"latin, cumbia",ba05e1d8-e06d-4ba3-ab56-a083a2ed3dd5
Lizarraga Musical,Album,Lizarraga Musical,1993,"latin, cumbia",831d9f9b-3155-442a-b2af-80f7b917e503
Niña Caprichosa,Album,Grupo Sombras,1994,"latin, cumbia",38e1e0cc-3037-472c-bb33-81cf3d607059
Amor de primavera,Album,Galy Galiano,1994,"latin, cumbia, bolero, ranchera",cb33ff93-ddda-418c-9b80-39defb1b3d19
Más y Más,Album,Los Fantasmas del Caribe,1994,"latin, merengue, cumbia, bolero",
Salsa colombiana,Album,Various Artists,1994,"salsa, latin, cumbia",acff3728-3616-498e-981a-c8f1158478bc
Босоногий мальчик,Album,Леонид Агутин,1994,"pop, reggae, salsa, latin, cumbia",a4e6ea97-ff22-4b00-9866-c4f579684d84
"Súper éxitos!, vol 1",Album,La Sonora Dinamita,1994,"latin, cumbia",f9dddeaf-c501-48af-a290-853894fc9a79
Pasito a pasito con...,Album,Gilda,1994,"latin, cumbia",1e018d12-890c-4e85-95c0-5e581e1594a7
Colombia,Album,Various Artists,1994,"latin, cumbia, vallenato",4634f713-7b21-43ce-ae49-d58fa920cba3
Entrega de amor,Album,Los Ángeles Azules,1994,"latin, cumbia",35ddd9e5-56ed-46a0-b2d4-d21d9849a62c
El Amor De Pintado,Album,Grupo Pintado,1994,"latin, cumbia",096488fa-cecc-47f7-9fc9-521ef3ef9455
¡Seguro que sí!,Album,Los Pinkys and Isidro Samilpa,1994,"polka, latin, cumbia, bolero, ranchera",41b80a36-ed9e-46c5-a887-9cf7544788ec
Folklor urbano,Album,Tulio Zuloaga,1995,"latin, merengue, cumbia",0aff8493-952e-4093-aaa3-83812380252e
Enamorado de un fantasma,Album,Liberación,1995,"latin, cumbia, tejano",2af7a016-0117-4f76-b548-606e4dc8f221
"El disco de la salsa, vol 17",Album,Various Artists,1995,"salsa, latin, cumbia",3ebc858d-6c15-4475-88b1-aa60b29fe724
Boquita de Caramelo,Album,Grupo Sombras,1995,"latin, cumbia, pachanga",b20b2d5c-6f6b-4c47-86c9-64bc86f957e2
Marcando la diferencia,Album,Guayacán Orquesta,1995,"salsa, latin, cumbia",5b13ad3a-0768-4560-a7f8-ede7873e80fd
Corazón valiente,Album,Gilda,1995,"latin, cumbia",a3c10e27-5f69-4e2c-9045-a419bb5d665d
De Aky Pa' Ya,Album,Grupo Ternura,1995,"latin, cumbia",da434df0-921f-47ac-9e30-fee7b793eb2a
El tiempo pasa pero mi salsa llegó,Album,Los Dementes,1995,"salsa, latin, cumbia, guaguancó",dc2c80c5-3e22-4f12-8cb8-1d72ac415d32
It's Nonstop Cumbia 1,Album,Various Artists,1995,"latin, cumbia",03dc8dcd-9561-4c8e-bf62-5844fd41e800
Tentadora,Album,Lía Crucet,1995,"latin, cumbia",eddab750-f546-4cd3-b65c-f54e02ee442f
Con amor y dulzura,Album,Son de Azúcar,1995,"salsa, latin, cumbia",3300b26d-73dc-485b-a994-3a4e84527c6f
Sin decir adiós,Album,Luz Mala,1995,"latin, cumbia",0df1c403-bf8d-4849-9e3c-c5df5e9f1bb9
El tiempo pasa pero mi salsa llegó,Album,Los Dementes,1995,"salsa, latin, cumbia, guaguancó",7f6c1bd2-12cb-42e4-a1a3-8b2025ef413f
Fiesta colombiana,Album,Alfredo Gutiérrez,1995,"latin, cumbia, vallenato",8980533a-518d-4c60-82a5-0df8ad3cdc47
Pochy y su Cocoband,Album,Pochy y su Cocoband,1995,"salsa, latin, merengue, cumbia, soca",266d7650-61e5-48e7-9629-ab1add039ef3
4 Colosos de Billo I,Album,Billo's Caracas Boys,1995,"latin, merengue, cumbia, pachanga",e073faa8-e10c-43b9-be13-503899686636
Embriágame suavecito,Album,Grupo Néctar,1996,"latin, cumbia",6a1da87f-bc62-45e2-8c58-7b12f94ff1f9
El Maestro,Album,Antonio Ríos,1996,"latin, cumbia",81f4afb2-2362-48d3-afa3-a2bdd39aab59
"Ritmo, Sol y Arena",Album,Conjunto Acapulco Tropical,1996,"latin, cumbia",6198bd90-13c3-4aa5-adf1-67c4b5ef2566
− + I = +,Album,+,1996,"rock, electronic, industrial, experimental, cumbia",c71d6a14-d45f-4a1f-a497-7402ad9d9a80
"Súper éxitos!, vol. 2",Album,La Sonora Dinamita,1996,"latin, cumbia",b321914e-36f8-408d-bafa-d66d29d140e2
Borrachito,Album,Organización X,1996,"latin, cumbia",66b96a72-7f3c-443c-9ade-246c9eab8bcc
Reir por no llorar,Album,Agrupación Mamanis,1996,"rock, pop, reggae, cumbia",9676911d-1179-4a92-866c-1fa1fd902e19
La Verraquera,Album,Diego Marulanda & Pacande,1996,"latin, cumbia",9e434cd4-9faf-4916-bfea-6046342a98a7
Éxitos y recuerdos,Album,Selena,1996,"electronic, 90s, spanish, latin, cumbia, tejano",65129670-a674-4c1a-a498-9f9ac2cd18b5
Quiéreme,Album,Mónica Ergueta,1996,"latin, merengue, cumbia",3384a519-c3e8-4c07-abf4-82058046ab39
Songs of the Mestizos,Album,Danzas Panama,1996,"latin, cumbia",32834a87-0c49-4fd0-9826-4fe2a9351559
Dime tú,Album,Amar Azul,1996,"latin, cumbia",25049a34-5cd6-48fb-b8b2-a37f0dceb219
Fue un juego,Album,Los Temerarios,1996,"latin, cumbia, tejano",
Porque usted lo ha pedido,Album,Lisandro Meza,1996,"latin, cumbia, guaracha, guajira",ba558d3e-edd4-485a-9a62-9a402a601658
El hombre más famoso de la Tierra,Album,Fulanito,1997,"electronic, house, latin, merengue, cumbia",e478b52d-3d48-42c6-b622-bfb8b0335362
Mi amor sobre la arena,Album,Natacha,1997,"electronic, salsa, latin, euro house, cumbia",15763a29-8852-4616-8e8a-dc44280fd97c
Sobrevolando América,Album,Ráfaga,1997,"latin, cumbia",0429e19f-2533-4c98-9c66-47ca7bb01fea
El nuevo tropical,Album,Alegria,1997,"latin, cumbia",ea9dead3-6d79-4be0-81eb-a0421169e2e4
La guarachunga,Album,Los Padrinos,1997,"latin, merengue, cumbia, lambada, guaracha",58fb3c5d-ee24-4d30-8f82-5c26f33eb904
Latin Only,Album,Various Artists,1997,"latin, cumbia",7879f564-5429-4109-8c5e-d6505395adb7
Salsa y montuno,Album,Los Nemus del Pacífico,1997,"salsa, latin, cumbia, son montuno",40ec9c21-e327-4de0-8b19-1dadbfa1ee99
Entre el cielo y la tierra,Album,Gilda,1997,"latin, cumbia",38f5d5ad-1428-498e-b781-4819be91093b
Sigue siendo el maestro,Album,Antonio Ríos,1997,"latin, cumbia",d0c64e56-f2a5-4801-90a5-9760b119240f
Los reyes de la cumbia,Album,Grupo Néctar,1997,"latin, cumbia",6b107220-550b-4f68-a25d-eefd56cdfade
Cualquiera puede cantar!!!,Album,Los Auténticos Decadentes!,1997,"rock, pop rock, latin, cumbia, pachanga",c6cc1747-cd48-48b0-a469-a22e200b9481
¡Llegó la reina de la cumbia!,Album,La Sonora Dinamita,1997,"latin, cumbia",6dbf4b0a-484b-4aa5-b253-483fb2bb632f
Cumbia nena,Album,Amar Azul,1997,"latin, cumbia",8261d22c-3dc3-438a-9d2c-e938de21b03d
Conga y timbal,Album,Los Yaguarú,1997,"latin, cumbia",eb1f5f7d-02c5-4264-9fe3-f0cc85b17bc3
Contaminado,Album,Sonora Kaliente de Jorge Amaral,1997,"latin, cumbia",1f2944f2-639b-4c49-a7a9-8c27cf350a3d
Fuego de cumbia,Album,Los Malandros,1998,"latin, cumbia",70c37737-0616-4282-9f8a-dd22a72a1358
Marcando la distancia,Album,Manolito y su Trabuco,1998,"salsa, latin, cumbia, timba",3959d1df-d83c-476e-8272-20f395bee0db
"Portugal deluxe, volume 2: Um cocktail swingante",Album,Various Artists,1998,"pop, samba, latin, cumbia",2a98b874-e14e-4d76-941f-fd3973f3cf05
Tradición,Album,Big Band Show,1998,"latin, cumbia",6059664a-9a4c-42a4-82f9-0193bda8e646
La movida de la cumbia,Album,La Sonora Dinamita,1998,"latin, cumbia",4cf25fa2-272b-46fb-9cf3-3e7ba01413ce
Como nunca,Album,Hometown Boys,1998,"latin, cumbia, ranchera, tejano",9e2d2d80-ea48-4450-9b8e-e5896912554d
"Historia de la cumbia en el siglo XX, volumen 3",Album,Various Artists,1998,"latin, cumbia",eb212426-49f4-461c-a33d-f4e0cea3b940
Cowboy Cumbia,Album,Javier Molina & El Dorado,1998,"latin, cumbia, ranchera, norteño",ea2de52f-1153-4fe9-ab2b-d978664ad168
Heavy salsa,Album,Sonora Carruseles 98,1998,"salsa, latin, cumbia, pachanga, descarga",6452f4e2-020a-412e-9cbf-9436ef7bf5fc
Sentimiento y sabor,Album,Los Yaguarú,1998,"pop, ballad, latin, cumbia",53ba69fe-3521-4101-9745-05f472a829bd
De todo corazón,Album,Organización X,1998,"latin, cumbia",f9053e28-dd3d-4a76-9b72-987d93c9c9a0
"30 pegaditas de oro, vol. 1",Album,La Sonora Dinamita,1999,"latin, cumbia",a86ef30a-89d4-4f6d-ab20-6ccaca9e9e9d
Dele que no viene carro,Album,Matecaña,1999,"latin, merengue, cumbia",b13d3056-6f1b-4059-9d1e-8bccc8b91957
"30 pegaditas de oro, vol. 2",Album,La Sonora Dinamita,1999,"latin, cumbia",c6b6b101-9383-4cd2-a98a-cc70ef2e2a1e
Corazón de cristal,Album,Priscila y sus Balas de Plata,1999,"latin, cumbia, tejano",4e119e82-3bd0-411f-b775-0c63dc681def
Los Destellos,Album,Los Destellos,1999,cumbia,
Hasta la eternidad,Album,Grupo Green,1999,"latin, cumbia",20e68b2e-e9d5-4cc1-812e-f3da6a0f584f
Fortaleza tropical,Album,Various Artists,1999,"latin, cumbia",1ca61da0-74fd-4191-bafd-e539f49713a9
El padrino,Album,Fulanito,1999,"pop, latin, merengue, cumbia, tejano",89767acb-a406-42b2-b22b-6e2ce2959bbb
Sólo tú,Album,La Gran Magia Tropical,1999,"latin, cumbia",86b60a11-e4e7-4ef5-98cb-eb1e504d0391
"Pirata, Vol. 1",Album,Alfredo Casero,1999,"comedy, latin, non-music, cumbia",5d15c4d7-bb3d-45eb-a94a-b94eeeaeb9a2
Llorar,Album,Los Socios del Ritmo,1999,"latin, cumbia",f8406af4-a11b-4acd-af00-f106ac15a2bf
Una lluvia de rosas,Album,Los Ángeles Azules,1999,"latin, cumbia",193c3ddd-ba20-4ecb-a4ed-992f34bcc74a
Latin Only,Album,Various Artists,1999,"latin, cumbia",8edb4de8-009f-4438-a333-a50ae910c6e7
Bizitza triste eta ederra,Album,Joxe Ripiau,2000,"rock, ska, folk rock, latin, cumbia",cd0dd8aa-6df6-4fa6-9d49-9530111a018d
Lo que el pueblo quiere bailar,Album,Los 50 de Joselito,2000,"latin, merengue, cumbia",91ec2a14-fe92-4f90-a381-f85d913e0b4c
Un sueño,Album,Los Ángeles de Charly,2000,"latin, cumbia",8c5fda94-5a12-4ceb-b765-e69d068e93b2
Cumbia villera,Album,Yerba Brava,2000,cumbia villera,b8726524-7470-42b0-a00a-0c8fff89e874
14 súper éxitos,Album,Adrián y Los Dados Negros,2000,"latin, cumbia",61e89be1-959a-4aa8-92de-1c32f1f3f57c
Ritmo y sustancia,Album,Mala Fama,2000,"latin, cumbia",13c7b8ca-6d96-437c-a2a8-2343c3b8f707
Entre almohadas,Album,Los Yaguarú,2000,"latin, cumbia, guaracha",9e0842d1-0f65-400c-a57f-0cf3141619a0
El campeón,Album,Amar Azul,2000,"latin, cumbia",753822f0-568d-4083-ba61-a626971b942b
Para los pibes,Album,Damas Gratis,2000,"latin, cumbia villera",804d7fb1-ad5d-41b6-bec2-936118374eee
Cumbias villeras y de las otras,Album,Los Pibes Chorros,2000,"latin, cumbia villera",92faa221-af0a-47dd-bb75-f75298dbae8e
Música y corazón,Album,Milena,2000,"latin, cumbia",1d7d20a5-d31b-4486-b86d-7dca7dd7b16d
The Rough Guide to Cumbia,Album,Various Artists,2000,"latin, rough guide, cumbia",f2508614-4b15-4758-a5cb-5a5bad1399f8
Chúntaros radio poder,Album,El Gran Silencio,2001,"rock, reggae, latin, cumbia",e4629aed-9c0c-4ab1-bbf9-f14a27b6e115
100% villero,Album,Yerba Brava,2001,cumbia villera,717c59b7-07ff-470f-b2d2-9071f77c6148
Amor Entre Mujeres,Album,Dalila,2001,"latin, cumbia",ce093752-13af-428b-9846-a1283ff03e2a
Homenaje a Colombia,Album,Jimmy y su Combo Negro,2001,"latin, cumbia",1ad117a8-076a-4707-9149-7e0f0c0261ee
20 super éxitos,Album,Organización X,2001,"latin, cumbia",1d938a95-e990-41a3-8729-fd6d0b5b6b11
Historia musical 30 pegaditas,Album,Los Ángeles Azules,2001,"latin, cumbia",863fd6fd-49a2-427f-9208-18f80942b748
Te voy a enamorar,Album,Los Ángeles de Charly,2001,"latin, cumbia",5026463b-8438-4b95-9bcb-f3c2141d8380
Para vos basuura,Album,Mala Fama,2001,"latin, cumbia",368e4408-07be-40d5-bcb1-9f5d84b0aa02
Marcando terreno,Album,Joe Arroyo,2001,"salsa, latin, cumbia",d844c1de-cf00-42d6-a09e-5b87c2d74154
Guarachando con el Coronel,Album,Juan Carlos Coronel,2001,"salsa, latin, cumbia",2572c577-9123-4bc2-b8d8-326917da1a35
Arriba las manos,Album,Los Pibes Chorros,2001,"latin, cumbia villera",49ccbeb9-dcec-4399-beab-24463f0a60f8
Shhh!,Album,A.B. Quintanilla,2001,"latin pop, cumbia, cumbia rap, r&b",92de2937-9ecd-4a83-8631-2a57c9c5db19
De la cabeza con Bersuit Vergarabat,Album,Bersuit Vergarabat,2002,"rock, latin, candombe, cumbia",44a2572c-e074-3489-8903-c04ff3804fa2
La tumbadora,Album,Jazmín,2002,"electronic, latin, cumbia",bf1356c3-6d01-46ac-ab1d-12632cd38eef
Se rompieron los termómetros,Album,Manolito y su Trabuco,2002,"latin, cumbia, bolero, guaracha",f44c9b08-6853-4221-a383-aebb472b807b
Historia musical de... Alfredo Gutiérrez,Album,Alfredo Gutiérrez,2002,"latin, cumbia, vallenato",db49eaa9-90e0-443b-9a5d-257a5a6d4351
La fiesta completa,Album,Bandafiesta,2002,"salsa, latin, merengue, cumbia, porro",8f215b95-e32e-41a9-80bc-60876a1e21be
Corriendo la coneja,Album,Yerba Brava,2002,"latin, cumbia, cumbia villera",2f677040-04f1-4cc1-a7df-d9c6ec28e0f2
Solo le pido a Dios,Album,Los Pibes Chorros,2002,"latin, cumbia villera",4ee2472c-e463-474d-bb34-e14d2f1c7033
Operación Damas Gratis,Album,Damas Gratis,2002,"latin, cumbia villera",e3a2afaa-6b21-49e9-96a0-21e88ee691cc
Bate Que Bate,Album,Mayonesa,2002,"pop, latin, cumbia",b5c0dca5-963a-4b2b-9d35-ff59aa71ee6d
Sin pelos en la lengua,Album,Los Picantes,2003,"rock, ska, latin, cumbia, pachanga, ranchera",13c91d5b-21c8-4c2e-8fc6-16aaeb919dd4
Pideme La Luna,Album,Los Mirlos,2003,"latin, cumbia",c90de3c4-46f5-4237-9ee3-90e54c2fe6ee
40 Grandes Éxitos Enganchados,Album,Granizo Rojo,2003,"pop, latin, cumbia",9995a8f3-7a0f-4ec6-90e7-78f29f09c822
Con sindrome de abstinencia,Album,Los Gedes,2003,"rock, ska, latin, cumbia",541216c7-8b87-43da-8037-7b03b6548856
Y la señora imaginación,Album,Chico Trujillo,2003,"latin, cumbia, pachanga",084cf8b9-2874-40c1-9ed1-b8c855af3a75
Criando cuervos,Album,Los Pibes Chorros,2003,"latin, cumbia villera",247792f1-9a27-4906-b83f-a1dcf9b4d335
Gracias a vos,Album,Amar Azul,2003,"latin, cumbia",6b85b405-d771-4273-a48b-4d435c5346a0
Esperado,Album,Los Diferentes,2003,cumbia,e8704218-07c7-4d86-a911-23eceffc2b8d
4,Album,A.B. Quintanilla III,2003,"r b, latin, cumbia, r&b",cf4b9888-becf-4bd3-a6d3-0b060ea0f32d
Lo mejor de,Album,Ráfaga,2003,"electronic, salsa, latin, cumbia",e5630f6f-b630-4346-9d21-a99005297252
Más rica que nunca,Album,Medialunas,2003,"latin, cumbia",087fbcea-6e99-47ac-b25a-5ed311e5ce12
La lata,Album,Super Mer Ka 2,2003,"latin, cumbia",aabd7e92-6bb5-42f3-b6ed-662ffa8d6030
Movimiento popular,Album,Grupo Fantasma,2004,"rock, reggae, latin, cumbia",3a49645c-5b1e-480c-a782-789fce563cea
Loteria de la Cumbia Lounge,Album,Charanga Cakewalk,2004,"rock, world, latin, cumbia, tejano",bc81d50d-f9ee-4b2f-afb5-f364b672664a
Estamos todos,Album,La Cumbia,2004,"latin, cumbia",5fca5183-7479-4abb-bcbb-9eb6e07afd77
Que no decaiga,Album,Parraleños,2004,"rock, ska, latin, cumbia",4c6671ad-d60d-4611-9b78-e3db59a514b3
Cuidado que vengo yo,Album,Margarita la Diosa de la Cumbia,2004,"pop, ballad, latin, cumbia",0da18793-5ce9-442f-a6a1-ec16e5824bf4
Fuego,Album,A.B. Quintanilla III,2004,"folk, latin pop, latin, cumbia",0004a7fc-f0c1-4f91-8672-ae9fd8d92706
Ska Cubano,Album,Ska Cubano,2004,"ska, reggae, world, latin, cumbia",32cf897c-230c-4d81-982e-9a6bf76e73fc
Sigue La Locura,Album,Altos Cumbieros,2004,"latin, cumbia",2dbc90f1-d456-409b-9c22-d75e13ad9b21
El poder de la guadaña,Album,Los Pibes Chorros,2004,"latin, cumbia villera",8e62c19b-1004-4feb-8bd4-55ef81dee8d2
Vuela,Album,Ráfaga,2004,"latin, cumbia",696299f2-dbcc-4ee5-9dee-bb4e28ff78bd
De México a Paraguay,Album,Tlen Huicani,2004,"latin, cumbia, danzón",947151f5-254a-4d5b-9299-b76b07ddf175
100% negro cumbiero,Album,Damas Gratis,2004,"latin, cumbia villera",d2fdb175-7ec8-4df8-a34b-ded89a3c51e1
El Faraon de la Chicha Vol.1,Album,Chacalón y la Nueva Crema,2005,"latin, cumbia",b2abcb3e-85ea-45cd-82e7-9f44b9ac7ce6
Sin Remedio,Album,Damas Gratis,2005,"latin, cumbia villera",1a5216c5-ac82-419a-8a46-2388390dcdde
Colors Music: Rio Funk,Album,Various Artists,2005,"electronic, hip hop, latin, cumbia",32e292e5-4515-4a33-83b5-9fbb2073bbe4
La niña buena,Album,Mariana,2005,"latin, cumbia",1c5f0a7a-50fa-4478-81a7-391c171f0acf
Indifirentes a todo,Album,Eh!!! Guacho,2005,"latin, cumbia",a806169e-c432-428b-9a58-8b55d0437b26
7 años,Album,Banda XXI,2006,"latin, merengue, cumbia",7e6221b3-39d2-491d-92ea-9e056a538b7d
Caribe Mix 2006,Album,Various Artists,2006,"rock, reggae, latin, reggaeton, cumbia",6cbaf4d9-6be9-4910-98fe-8c6f9a884f14
Putumayo Presents: ¡Baila! A Latin Dance Party,Album,Various Artists,2006,"salsa, latin, cumbia",b5e73166-b539-449e-abcf-43ebea7d5755
Erste Welt,Album,Raggabund,2006,"hip hop, reggae, latin, cumbia, ragga",4dc12cbf-3467-4913-af7c-84706e9b0e89
Chicano Zen,Album,Charanga Cakewalk,2006,"rock, latin, cumbia, tejano",353aeb03-f594-4302-b74e-4b6222c8285b
Comes Alive,Album,Grupo Fantasma,2006,"rock, salsa, latin, cumbia",fd9725fd-950d-4655-b1e1-71e4eee09660
A Todo Swing,Album,Various Artists,2006,"salsa, cumbia, swing criollo",f0693d33-b4be-4b09-9f78-d7fc4071f09a
Panamericana,Album,Las Rubias del Norte,2006,"latin, cumbia, chachachá",f367b580-41b9-4b4f-b021-423f2321b9dc
Kumbia Nena!,Album,Kumbia Queers,2007,"punk, punk rock, cumbia",061f4ce7-8c1a-4b0e-81ec-642f87731513
Luz Interpretations,Album,Luz Mob,2007,"electronic, downtempo, reggae, dub, latin, cumbia",98a7c121-75d9-49dc-9722-f57c77e8606b
Solo para entendidos,Album,Damas Gratis,2007,"latin, cumbia villera",65123661-cd0c-4353-920c-748dc4d991bf
"Perdonalos, no saben lo que hacen",Album,Los Pibes Chorros,2007,"latin, cumbia villera",4561be75-5330-438a-945f-2d5c6bcdd8e4
20 Grandes Exitos,Album,Ricky Maravilla,2007,"latin, cumbia",06cf30e9-69a7-43e9-a805-87787423d850
Recuerdos Inolvidables Vol.2,Album,Chacalón y la Nueva Crema,2007,"latin, cumbia",3f7427a1-6334-447a-8e92-b05ccde26dc5
Destino,Album,Joe Vasconcellos,2007,"latin, cumbia",70533247-b434-4080-bd5d-5bca31217c41
Solo,Album,Mario Luis,2007,cumbia,c432808e-0b3f-4036-a3eb-c9ce0dc2427c
La Vida,Album,Tres Muchachos & Compañeros,2007,"salsa, latin, cumbia",a056de4e-a529-4479-9672-793004da6e6d
Luaka Bop: The Sound of Sound,Album,Various Artists,2007,"mpb, funk, soul, latin, cumbia",525b6d07-d995-4f83-bc9b-d255557e1765
Los originales del año,Album,Various Artists,2007,"salsa, latin, merengue, cumbia, bachata",ba33cc68-7413-489d-b8b5-d53cc25863a8
Follow Me,Album,Yerba Buena,2007,"electronic, hip hop, latin, cumbia",03ef4658-4699-4099-81ac-cbf6b7379bd2
The Roots of Chicha: Psychedelic Cumbias From Peru,Album,Various Artists,2007,"psychedelic rock, peru, cumbia peruana",326c739d-16ec-42df-802f-cae3d7552f8f
El regreso de los reyes,Album,Cruz Martínez,2007,"latin, cumbia",083ce3cf-48ee-4328-9d5d-e262eeac0d61
Vámonos Pa'l Río,Album,Los Pikadientes de Caborca,2008,"latin, cumbia",a3da4806-0b62-4dbf-a4ca-9b7c68ea4624
Sonidos Gold,Album,Grupo Fantasma,2008,"funk, salsa, latin, cumbia",b54bc71d-d303-44b2-b50e-9d0cce80a8ce
Cumbia,Album,Bareto,2008,"peru, cumbia, bareto",42ccdc29-4ff6-49a1-a613-6dcea3c98dc6
Baúl musical no. 4: Bailables de todos los tiempos,Album,Various Artists,2008,"tropical, cumbia, bailable",ff725175-b5e0-48c3-b987-56af0f995eb6
Plato único bailable,Album,Chico Trujillo,2008,"rock, latin, cumbia",fa9c837e-1846-4c39-af37-42399bb46e2c
La reina de la anarcumbia,Album,Amandititita,2008,"latin, cumbia, norteño",0755c0ce-3581-4c23-981a-0c6675a12f6d
La manita de Fauna,Album,Fauna,2008,"electronic, latin, cumbia",b45b9573-a597-4cb7-bb7e-c39ee2a3f9d9
Guacharaca Migration,Album,Uproot Andy,2008,"electronic, latin, cumbia",91801555-6338-44af-a2c1-92a85203219a
Alegrando el Alma,Album,Ecuador Manta,2008,"latin, cumbia, música criolla",36f3bd1e-8e72-43bf-8d0f-2e23b3c8a926
Lo esencial de las estrellas de La hora azul,Album,Various Artists,2008,"latin, cumbia, bolero, danzón",481b1250-04af-45ac-92da-b6b0d3663191
Picotero,Album,Monareta,2008,"electronic, bossa nova, leftfield, latin, cumbia",cabd7249-af8a-4a26-8f33-964b95801cb4
La gota que rebasó el vaso,Album,Damas Gratis,2008,"latin, cumbia villera",c64c304f-1f0d-4358-886c-3ba4308ac3dc
El fogotón,Album,Espíritu Docente,2008,"rock, folk, ska, reggae, comedy, comedy rock, latin rock, latin, cumbia, cumbia argentina",af8f6060-9681-4b4f-a222-e93e13fb9d39
¡Sonido Amazonico!,Album,Chicha Libre,2008,cumbia,bf8c4653-fd11-47a9-ab80-86d6b7a56631
Época dorada,Album,Los Ángeles Azules,2008,"latin, cumbia",ee991839-c840-442d-8591-b29cf29ad3ec
La manita de fauna,Album,Faauna,2008,"cumbia, moombahton",f8b7f446-05e9-4ed8-99ea-193e88bb3943
Mondomix Experience,Album,Various Artists,2008,"jazz, mpb, samba, latin, cumbia",4c0299f6-424c-4a11-961a-e05effca8eab
El próximo tonto,Album,Banda Machos,2008,"latin, cumbia, bolero, ranchera, corrido",96389f45-b3ad-4650-80a4-530ac28e99f8
La hija del loco,Album,Sara Hebe,2009,"punk, pop punk, cumbia",fe0bcc13-b6ae-462d-b677-11539eff7a26
"¡Gózalo! Bugalú tropical, volume 3",Album,Various Artists,2009,"salsa, latin, cumbia, pachanga, descarga",eb9ac919-3f51-4346-b245-ca3589d209a3
Terapia intensiva,Album,Villa Cariño,2009,"latin, cumbia",6e651543-7e00-4afd-b1a5-eff2989cc7ad
Sus éxitos con La Sonora Dinamita,Album,La India Meliyará,2009,"latin, cumbia",dec9bb1e-4716-48fb-aeaf-45c0336a04b6
Systema Solar,Album,Systema Solar,2009,"electronic, electro, breakbeat, latin, cumbia",d1a39055-f8db-4f95-bc64-0ecc0fb2f298
Angela,Album,Ángela Leiva,2009,"latin, cumbia",48a88296-6557-4aba-8a8e-075b878fe275
Soy sauce,Album,Mexican Institute of Sound,2009,"electronic, hip hop, latin, cumbia",b1473f1e-a69f-4a0e-8094-5c4d22f3c598
Los mejores bailables de todos los tiempos 5,Album,Amar Azul,2009,"latin, cumbia",e8941485-da53-4236-bd70-c0bddf0266fe
Buzzrock Warrior,Album,Jahdan Blakkamoore,2009,"electronic, dubstep, reggae, latin, dancehall, cumbia",899c3587-ee92-4eb3-a79f-1422d94ad684
A orillas del Magdalena: Coastal Cumbias From Colombia's Discos Fuentes,Album,Various Artists,2009,"latin, cumbia",62c4b44e-fa8a-48f3-bb2f-f0cd22d44aaf
Freestyle de ritmos,Album,El Hijo de la Cumbia,2009,"electronic, latin, dancehall, cumbia, digital cumbia",7e45347b-91c7-4aa2-a55c-be2ced4fb851
Material de difusión,Album,Los Pibes Chorros,2009,"latin, cumbia villera",
Damas Gratis: Remix 2008,Album,Damas Gratis,2009,"latin, cumbia villera",d3c8315b-6ae5-4925-a1d3-a81a90369cf6
Nueva generación,Album,Los 50 de Joselito,2009,"latin, cumbia, vallenato",bed94730-abec-4bc3-991e-34a892aa8acc
Sin salsa no hay paraíso,Album,El Gran Combo de Puerto Rico,2010,"salsa, latin, cumbia",07ab0486-ab1b-4ec9-a606-4ade43c91296
The Roots of Chicha 2: Psychedelic Cumbias from Peru,Album,Various Artists,2010,cumbia peruana,075418d3-cea1-4aa3-b730-302656238405
Independencia Sessions,Album,Sonido San Francisco,2010,"rock, electronica, cumbia",afb65c20-3e87-4a47-8246-ccf5683463b4
Vamos Bien,Album,M.A.K.U. Soundsystem,2010,"punk, psychedelic, afrobeat, cumbia",de6391a2-444e-4fb1-92f9-ba7cd4d0b24e
Rebelión Tropical - The Very Best Of,Album,Fruko,2010,"salsa, cumbia",27d2b669-8932-4348-9643-f561f404c731
Carajo Colombia,Album,DJ Orion,2010,"breakbeat, salsa, latin, cumbia, baltimore club",b7942de9-6ebc-4403-b6ca-f70d28dbeb68
Boombahchero Vol.1,Album,DJ Orion,2010,"salsa, latin, cumbia, baltimore club",9896c9c8-7395-47cb-8f76-c32541218129
Chico de oro,Album,Chico Trujillo,2010,"latin, cumbia",e75c8f7e-d9af-4e92-8a2a-a694ede31e1d
La caravana mágica,Album,Gustavo Cordera,2010,"cumbia, caravana, cordera, gustavo",b15f3796-6417-4815-a565-62413286e1c9
"Si tenés, mandale mecha",Album,Mala Fama,2010,"latin, cumbia",82567383-a421-4a98-a7c1-54cb6f6f1f61
Odisea cumbia 3000,Album,Los Chapillacs,2010,"latin, cumbia",055ad0cb-f659-4c95-a50d-23227f314ce7
Actitud calle,Album,Los de Abajo,2010,"rock, ska, hip hop, latin, cumbia",a76b50ef-3389-4a39-af61-addb44b90266
